5.100000e-01 1.718429e-09 5.100000e-01 2.838862e-07 5.100000e-01 1.747040e-05 5.100000e-01 1.485289e-04 5.100000e-01 3.517671e-04 
5.200000e-01 1.749576e-09 5.200000e-01 2.885668e-07 5.200000e-01 1.767162e-05 5.200000e-01 1.492810e-04 5.200000e-01 3.529108e-04 
5.300000e-01 1.781275e-09 5.300000e-01 2.933200e-07 5.300000e-01 1.787460e-05 5.300000e-01 1.500326e-04 5.300000e-01 3.540409e-04 
5.400000e-01 1.813538e-09 5.400000e-01 2.981471e-07 5.400000e-01 1.807935e-05 5.400000e-01 1.507840e-04 5.400000e-01 3.551588e-04 
5.500000e-01 1.846374e-09 5.500000e-01 3.030490e-07 5.500000e-01 1.828588e-05 5.500000e-01 1.515352e-04 5.500000e-01 3.562658e-04 
5.600000e-01 1.879794e-09 5.600000e-01 3.080270e-07 5.600000e-01 1.849420e-05 5.600000e-01 1.522863e-04 5.600000e-01 3.573628e-04 
5.700000e-01 1.913808e-09 5.700000e-01 3.130823e-07 5.700000e-01 1.870433e-05 5.700000e-01 1.530374e-04 5.700000e-01 3.584507e-04 
5.800000e-01 1.948426e-09 5.800000e-01 3.182158e-07 5.800000e-01 1.891626e-05 5.800000e-01 1.537885e-04 5.800000e-01 3.595305e-04 
5.900000e-01 1.983661e-09 5.900000e-01 3.234289e-07 5.900000e-01 1.913002e-05 5.900000e-01 1.545399e-04 5.900000e-01 3.606028e-04 
6.000000e-01 2.019523e-09 6.000000e-01 3.287228e-07 6.000000e-01 1.934561e-05 6.000000e-01 1.552915e-04 6.000000e-01 3.616683e-04 
6.100000e-01 2.056022e-09 6.100000e-01 3.340986e-07 6.100000e-01 1.956305e-05 6.100000e-01 1.560434e-04 6.100000e-01 3.627276e-04 
6.200000e-01 2.093171e-09 6.200000e-01 3.395575e-07 6.200000e-01 1.978235e-05 6.200000e-01 1.567956e-04 6.200000e-01 3.637812e-04 
6.300000e-01 2.130982e-09 6.300000e-01 3.451008e-07 6.300000e-01 2.000351e-05 6.300000e-01 1.575482e-04 6.300000e-01 3.648296e-04 
6.400000e-01 2.169465e-09 6.400000e-01 3.507298e-07 6.400000e-01 2.022655e-05 6.400000e-01 1.583013e-04 6.400000e-01 3.658732e-04 
6.500000e-01 2.208633e-09 6.500000e-01 3.564457e-07 6.500000e-01 2.045147e-05 6.500000e-01 1.590549e-04 6.500000e-01 3.669124e-04 
6.600000e-01 2.248499e-09 6.600000e-01 3.622499e-07 6.600000e-01 2.067829e-05 6.600000e-01 1.598091e-04 6.600000e-01 3.679475e-04 
6.700000e-01 2.289076e-09 6.700000e-01 3.681437e-07 6.700000e-01 2.090702e-05 6.700000e-01 1.605638e-04 6.700000e-01 3.689788e-04 
6.800000e-01 2.330375e-09 6.800000e-01 3.741283e-07 6.800000e-01 2.113767e-05 6.800000e-01 1.613192e-04 6.800000e-01 3.700068e-04 
6.900000e-01 2.372409e-09 6.900000e-01 3.802052e-07 6.900000e-01 2.137024e-05 6.900000e-01 1.620752e-04 6.900000e-01 3.710315e-04 
7.000000e-01 2.415193e-09 7.000000e-01 3.863757e-07 7.000000e-01 2.160475e-05 7.000000e-01 1.628319e-04 7.000000e-01 3.720533e-04 
7.100000e-01 2.458740e-09 7.100000e-01 3.926413e-07 7.100000e-01 2.184121e-05 7.100000e-01 1.635892e-04 7.100000e-01 3.730724e-04 
7.200000e-01 2.503064e-09 7.200000e-01 3.990034e-07 7.200000e-01 2.207963e-05 7.200000e-01 1.643474e-04 7.200000e-01 3.740889e-04 
7.300000e-01 2.548178e-09 7.300000e-01 4.054633e-07 7.300000e-01 2.232001e-05 7.300000e-01 1.651063e-04 7.300000e-01 3.751031e-04 
7.400000e-01 2.594097e-09 7.400000e-01 4.120227e-07 7.400000e-01 2.256238e-05 7.400000e-01 1.658659e-04 7.400000e-01 3.761151e-04 
7.500000e-01 2.640835e-09 7.500000e-01 4.186830e-07 7.500000e-01 2.280674e-05 7.500000e-01 1.666264e-04 7.500000e-01 3.771252e-04 
7.600000e-01 2.688409e-09 7.600000e-01 4.254457e-07 7.600000e-01 2.305309e-05 7.600000e-01 1.673878e-04 7.600000e-01 3.781333e-04 
7.700000e-01 2.736832e-09 7.700000e-01 4.323124e-07 7.700000e-01 2.330146e-05 7.700000e-01 1.681500e-04 7.700000e-01 3.791398e-04 
7.800000e-01 2.786121e-09 7.800000e-01 4.392847e-07 7.800000e-01 2.355186e-05 7.800000e-01 1.689130e-04 7.800000e-01 3.801446e-04 
7.900000e-01 2.836291e-09 7.900000e-01 4.463642e-07 7.900000e-01 2.380428e-05 7.900000e-01 1.696770e-04 7.900000e-01 3.811480e-04 
8.000000e-01 2.887359e-09 8.000000e-01 4.535524e-07 8.000000e-01 2.405876e-05 8.000000e-01 1.704419e-04 8.000000e-01 3.821500e-04 
8.100000e-01 2.939341e-09 8.100000e-01 4.608512e-07 8.100000e-01 2.431529e-05 8.100000e-01 1.712077e-04 8.100000e-01 3.831508e-04 
8.200000e-01 2.992254e-09 8.200000e-01 4.682622e-07 8.200000e-01 2.457390e-05 8.200000e-01 1.719745e-04 8.200000e-01 3.841503e-04 
8.300000e-01 3.046115e-09 8.300000e-01 4.757870e-07 8.300000e-01 2.483458e-05 8.300000e-01 1.727424e-04 8.300000e-01 3.851488e-04 
8.400000e-01 3.100943e-09 8.400000e-01 4.834276e-07 8.400000e-01 2.509737e-05 8.400000e-01 1.735112e-04 8.400000e-01 3.861464e-04 
8.500000e-01 3.156755e-09 8.500000e-01 4.911856e-07 8.500000e-01 2.536226e-05 8.500000e-01 1.742811e-04 8.500000e-01 3.871430e-04 
8.600000e-01 3.213569e-09 8.600000e-01 4.990629e-07 8.600000e-01 2.562927e-05 8.600000e-01 1.750520e-04 8.600000e-01 3.881388e-04 
8.700000e-01 3.271404e-09 8.700000e-01 5.070615e-07 8.700000e-01 2.589842e-05 8.700000e-01 1.758240e-04 8.700000e-01 3.891339e-04 
8.800000e-01 3.330280e-09 8.800000e-01 5.151831e-07 8.800000e-01 2.616973e-05 8.800000e-01 1.765972e-04 8.800000e-01 3.901284e-04 
8.900000e-01 3.390216e-09 8.900000e-01 5.234297e-07 8.900000e-01 2.644319e-05 8.900000e-01 1.773715e-04 8.900000e-01 3.911222e-04 
9.000000e-01 3.451233e-09 9.000000e-01 5.318034e-07 9.000000e-01 2.671883e-05 9.000000e-01 1.781470e-04 9.000000e-01 3.921156e-04 
9.100000e-01 3.513350e-09 9.100000e-01 5.403060e-07 9.100000e-01 2.699667e-05 9.100000e-01 1.789237e-04 9.100000e-01 3.931085e-04 
9.200000e-01 3.576589e-09 9.200000e-01 5.489398e-07 9.200000e-01 2.727672e-05 9.200000e-01 1.797016e-04 9.200000e-01 3.941011e-04 
9.300000e-01 3.640971e-09 9.300000e-01 5.577067e-07 9.300000e-01 2.755900e-05 9.300000e-01 1.804809e-04 9.300000e-01 3.950933e-04 
9.400000e-01 3.706518e-09 9.400000e-01 5.666089e-07 9.400000e-01 2.784351e-05 9.400000e-01 1.812614e-04 9.400000e-01 3.960854e-04 
9.500000e-01 3.773252e-09 9.500000e-01 5.756486e-07 9.500000e-01 2.813029e-05 9.500000e-01 1.820433e-04 9.500000e-01 3.970773e-04 
9.600000e-01 3.841197e-09 9.600000e-01 5.848281e-07 9.600000e-01 2.841935e-05 9.600000e-01 1.828265e-04 9.600000e-01 3.980691e-04 
9.700000e-01 3.910375e-09 9.700000e-01 5.941495e-07 9.700000e-01 2.871069e-05 9.700000e-01 1.836113e-04 9.700000e-01 3.990610e-04 
9.800000e-01 3.980811e-09 9.800000e-01 6.036152e-07 9.800000e-01 2.900436e-05 9.800000e-01 1.843974e-04 9.800000e-01 4.000529e-04 
9.900000e-01 4.052529e-09 9.900000e-01 6.132276e-07 9.900000e-01 2.930035e-05 9.900000e-01 1.851851e-04 9.900000e-01 4.010450e-04 
1.000000e+00 4.125555e-09 1.000000e+00 6.229891e-07 1.000000e+00 2.959869e-05 1.000000e+00 1.859744e-04 1.000000e+00 4.020373e-04 
